FQDN_count,subdomain_length,upper,lower,numeric,entropy,special,labels,labels_max,labels_average,len,subdomain,longest_word,sld,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Fwd Packets/s,Bwd Packets/s,Fwd IAT Mean,Bwd IAT Mean,Flow IAT Mean,Flow Packets/s,Flow Bytes/s
25,8,0,10,9,2.78621562566106,6,6,7,3.333333333333333,12,1,2,38,62763,2,2,72.0,152.0,36.0,76.0,31.86590826,31.86590826,1.0,49.0,20921.0,63.73181652,3568.981725
12,0,0,11,0,2.373266667948722,1,2,8,5.5,9,0,1098,1986,329,2,2,88.0,152.0,44.0,76.0,6079.027356,6079.027356,4.0,3.0,109.6666667,12158.05471,729483.2827
17,0,0,16,0,2.767194748898957,1,2,13,8.0,14,0,3258,5747,31191,2,2,52.0,308.0,26.0,154.0,64.12106056,64.12106056,3.0,48.0,10397.0,128.2421211,11541.7909
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,3,2,0,1448.0,0.0,724.0,0.0,666666.6666666665,0.0,3.0,0.0,3.0,666666.6666666665,482666666.6666666
12,2,0,10,0,2.373266667948722,2,3,6,3.333333333333333,9,1,4421,9757,30260,1,1,49.0,93.0,49.0,93.0,33.04692664,33.04692664,0.0,0.0,30260.0,66.09385327,4692.663582
7,0,0,6,0,1.8575424759098893,1,2,4,3.0,5,0,1509,2672,161,2,2,76.0,140.0,38.0,70.0,12422.36025,12422.36025,3.0,3.0,53.66666667,24844.7205,1341614.907
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,60271,1,1,47.0,79.0,47.0,79.0,16.59172736,16.59172736,0.0,0.0,60271.0,33.18345473,2090.557648
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,152,2,2,72.0,136.0,36.0,68.0,13157.89474,13157.89474,3.0,3.0,50.66666667,26315.78947,1368421.053
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,71681,1,1,51.0,99.0,51.0,99.0,13.95069823,13.95069823,0.0,0.0,71681.0,27.90139646,2092.604735
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,35143,150,0,65424.0,0.0,436.16,0.0,4268.275332214097,0.0,235.8590604026846,0.0,235.8590604026846,4268.275332214097,1861650.9688985003
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,24811,2,2,62.0,276.0,31.0,138.0,80.60940712,80.60940712,1.0,3.0,8270.333333,161.2188142,13622.9898
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,49524,2,2,92.0,212.0,46.0,106.0,40.38446006,40.38446006,48.0,81.0,16508.0,80.76892012,6138.437929
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,31050,2,2,80.0,336.0,40.0,168.0,64.41223833,64.41223833,3.0,2.0,10350.0,128.8244767,13397.74557
11,3,0,9,0,2.0306390622295662,2,3,4,3.0,8,1,5911,6535,215,2,2,66.0,140.0,33.0,70.0,9302.325581,9302.325581,3.0,47.0,71.66666667,18604.65116,958139.5349
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,228,2,2,130.0,226.0,65.0,113.0,8771.929825,8771.929825,48.0,4.0,76.0,17543.85965,1561403.509
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,162,2,2,102.0,158.0,51.0,79.0,12345.67901,12345.67901,3.0,3.0,54.0,24691.35802,1604938.272
21,3,0,18,0,2.8211152847677754,3,4,10,4.5,14,1,4128,618,492,1,1,64.0,130.0,64.0,130.0,2032.520325,2032.520325,0.0,0.0,492.0,4065.04065,394308.9431
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,23523,2,2,66.0,202.0,33.0,101.0,85.02316881,85.02316881,3.0,3.0,7841.0,170.0463376,11393.10462
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,609,1,1,54.0,82.0,54.0,82.0,1642.036125,1642.036125,0.0,0.0,609.0,3284.07225,223316.913
19,0,0,18,0,3.077819531114783,1,2,15,9.0,16,0,277,5266,241,2,0,2390.0,0.0,1195.0,0.0,8298.755186721992,0.0,241.0,0.0,241.0,8298.755186721992,9917012.44813278
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,200,2,2,46.0,46.0,23.0,23.0,10000.0,10000.0,2.0,49.0,66.66666667,20000.0,460000.0
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,219,2,2,60.0,162.0,30.0,81.0,9132.420091,9132.420091,48.0,49.0,73.0,18264.84018,1013698.63
19,0,0,17,1,3.125,1,2,15,9.0,16,0,4702,920,142825,2,2,68.0,226.0,34.0,113.0,14.00315071,14.00315071,1.0,48.0,47608.33333,28.00630142,2058.463154
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,46928,1,1,64.0,117.0,64.0,117.0,21.30923969,21.30923969,0.0,0.0,46928.0,42.61847937,3856.972383
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,209,2,2,94.0,222.0,47.0,111.0,9569.37799,9569.37799,4.0,49.0,69.66666667,19138.75598,1511961.722
9,0,0,8,0,2.120589933192232,1,2,6,4.0,7,0,4488,3359,133,2,2,88.0,120.0,44.0,60.0,15037.59398,15037.59398,3.0,2.0,44.33333333,30075.18797,1563909.774
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,4087250,2,2,107.0,212.0,53.5,106.0,0.489326564,0.489326564,4086721.0,4063831.0,1362416.667,0.978653129,78.04758701
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,143856,4,2,360.0,308.0,90.0,154.0,27.80558336,13.90279168,31028.33333,4.0,28771.2,41.70837504,4643.532421
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,49217,2,2,70.0,158.0,35.0,79.0,40.63636548,40.63636548,1.0,4.0,16405.66667,81.27273097,4632.545665
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,364,2,2,68.0,722.0,34.0,361.0,5494.505495,5494.505495,3.0,3.0,121.3333333,10989.01099,2170329.67
16,0,0,15,0,2.8961837781176647,1,2,12,7.5,13,0,4111,7285,104119,4,4,160.0,224.0,40.0,56.0,38.41757988,38.41757988,34611.0,34664.33333,14874.14286,76.83515977,3688.087669
11,0,0,10,0,2.625,1,2,7,5.0,8,0,2520,4530,24226,2,2,58.0,330.0,29.0,165.0,82.55593164,82.55593164,2.0,3.0,8075.333333,165.1118633,16015.85074
12,0,0,11,0,2.589735285398626,1,2,9,5.5,10,0,3615,6500,52433,2,2,76.0,164.0,38.0,82.0,38.143917,38.143917,3.0,4.0,17477.66667,76.287834,4577.27004
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,30462,1,1,64.0,145.0,64.0,145.0,32.82778544,32.82778544,0.0,0.0,30462.0,65.65557088,6861.007156
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,583,1,1,43.0,105.0,43.0,105.0,1715.265866,1715.265866,0.0,0.0,583.0,3430.531732,253859.3482
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,2,2,0,1228.0,0.0,614.0,0.0,1000000.0,0.0,2.0,0.0,2.0,1000000.0,614000000.0
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,205615,4,2,140.0,240.0,35.0,120.0,19.45383362,9.726916811,22034.66667,3.0,41123.0,29.18075043,1848.114194
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,159,2,2,62.0,94.0,31.0,47.0,12578.61635,12578.61635,3.0,3.0,53.0,25157.2327,981132.0755
12,0,0,10,0,1.8208020839342969,2,3,5,3.333333333333333,6,0,3370,5940,92351,2,2,72.0,232.0,36.0,116.0,21.65650616,21.65650616,2.0,3.0,30783.66667,43.31301231,3291.788936
12,3,0,10,0,2.0306390622295662,2,3,4,3.333333333333333,8,1,5524,7990,5,2,0,2480.0,0.0,1240.0,0.0,400000.0,0.0,5.0,0.0,5.0,400000.0,496000000.0
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,71137,2,2,58.0,490.0,29.0,245.0,28.11476447,28.11476447,48.0,4.0,23712.33333,56.22952894,7703.445464
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,23616,150,0,66000.0,0.0,440.0,0.0,6351.626016260162,0.0,158.49664429530202,0.0,158.49664429530202,6351.626016260162,2794715.4471544707
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,198,2,2,70.0,102.0,35.0,51.0,10101.0101,10101.0101,49.0,48.0,66.0,20202.0202,868686.8687
11,0,0,10,0,1.875,1,2,7,5.0,8,0,2447,4409,186,2,2,46.0,46.0,23.0,23.0,10752.68817,10752.68817,11.0,0.0,62.0,21505.37634,494623.6559
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,27544,2,2,76.0,172.0,38.0,86.0,72.61109498,72.61109498,4.0,47.0,9181.333333,145.22219,9003.775777
20,0,0,18,0,2.9100518917561,2,3,13,6.0,14,0,1319,7667,185,2,2,90.0,122.0,45.0,61.0,10810.81081,10810.81081,3.0,49.0,61.66666667,21621.62162,1145945.946
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,1,2,0,2734.0,0.0,1367.0,0.0,2000000.0,0.0,1.0,0.0,1.0,2000000.0,2734000000.0
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,31100,1,1,54.0,121.0,54.0,121.0,32.15434084,32.15434084,0.0,0.0,31100.0,64.30868167,5627.009646
26,12,0,23,0,3.676962567691808,3,4,9,5.75,22,1,3322,5856,209,2,2,84.0,204.0,42.0,102.0,9569.37799,9569.37799,49.0,48.0,69.66666667,19138.75598,1377990.431
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,41,2,0,768.0,0.0,384.0,0.0,48780.487804878045,0.0,41.0,0.0,41.0,48780.487804878045,18731707.31707317
28,11,0,10,12,2.2057885242721635,6,6,7,3.8333333333333335,15,1,9,64,30787,2,2,74.0,106.0,37.0,53.0,64.96248417,64.96248417,4.0,3.0,10262.33333,129.9249683,5846.623575
11,0,0,9,0,1.8575424759098893,2,3,4,3.0,5,0,2822,6371,174900,2,2,58.0,166.0,29.0,83.0,11.43510577,11.43510577,1.0,48.0,58300.0,22.87021155,1280.731847
14,0,0,13,0,2.59948328967027,1,2,10,6.5,11,0,497,1069,298,4,0,5856.0,0.0,1464.0,0.0,13422.818791946307,0.0,99.33333333333334,0.0,99.33333333333334,13422.818791946307,19651006.7114094
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,485165,4,2,144.0,132.0,36.0,66.0,8.24461781,4.122308905,34133.66667,3.0,97033.0,12.36692672,568.8786289
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,59883,1,1,45.0,141.0,45.0,141.0,16.69923017,16.69923017,0.0,0.0,59883.0,33.39846033,3106.056811
16,3,0,14,0,3.0500299319638184,2,3,9,4.666666666666667,13,1,4211,6276,46524,200,0,88000.0,0.0,440.0,0.0,4298.85650416989,0.0,233.7889447236181,0.0,233.7889447236181,4298.85650416989,1891496.861834752
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,1311162,1,1,48.0,87.0,48.0,87.0,0.762682262,0.762682262,0.0,0.0,1311162.0,1.525364524,102.9621054
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,24853,2,2,62.0,510.0,31.0,255.0,80.47318231,80.47318231,1.0,4.0,8284.333333,160.9463646,23015.33014
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,38931,2,2,62.0,174.0,31.0,87.0,51.37294187,51.37294187,1.0,3.0,12977.0,102.7458837,6062.007141
32,0,32,0,0,2.7351318897194044,0,1,32,32.0,33,0,14,162,153,2,2,66.0,98.0,33.0,49.0,13071.89542,13071.89542,3.0,3.0,51.0,26143.79085,1071895.425
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,31129,2,2,64.0,152.0,32.0,76.0,64.24877124,64.24877124,4.0,3.0,10376.33333,128.4975425,6938.867294
28,11,0,10,12,2.2057885242721635,6,6,7,3.8333333333333335,15,1,9,64,168,2,2,56.0,568.0,28.0,284.0,11904.7619,11904.7619,1.0,3.0,56.0,23809.52381,3714285.714
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,253,2,2,86.0,222.0,43.0,111.0,7905.13834,7905.13834,1.0,1.0,84.33333333,15810.27668,1217391.304
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,50046,2,2,100.0,156.0,50.0,78.0,39.96323382,39.96323382,4.0,3.0,16682.0,79.92646765,5115.29393
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,33860,200,0,88000.0,0.0,440.0,0.0,5906.674542232723,0.0,170.1507537688442,0.0,170.1507537688442,5906.674542232723,2598936.7985823983
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,31260,1,1,44.0,215.0,44.0,215.0,31.98976328,31.98976328,0.0,0.0,31260.0,63.97952655,8285.348688
28,11,0,10,12,2.612446222279488,6,6,7,3.8333333333333335,15,1,2,38,23787,2,2,68.0,234.0,34.0,117.0,84.07953924,84.07953924,3.0,4.0,7929.0,168.1590785,12696.01043
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,454,1,1,53.0,113.0,53.0,113.0,2202.643172,2202.643172,0.0,0.0,454.0,4405.286344,365638.7665
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,48575,2,2,92.0,262.0,46.0,131.0,41.17344313,41.17344313,4.0,3.0,16191.66667,82.34688626,7287.699434
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,309,2,2,82.0,152.0,41.0,76.0,6472.491909,6472.491909,46.0,4.0,103.0,12944.98382,757281.5534
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,46060,2,2,180.0,294.0,90.0,147.0,43.42162397,43.42162397,1.0,3.0,15353.33333,86.84324794,10290.92488
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,4,2,0,2784.0,0.0,1392.0,0.0,500000.0,0.0,4.0,0.0,4.0,500000.0,696000000.0
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,10,2,0,52.0,0.0,26.0,0.0,200000.0,0.0,10.0,0.0,10.0,200000.0,5200000.0
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,61237,1,1,47.0,106.0,47.0,106.0,16.32999657,16.32999657,0.0,0.0,61237.0,32.65999314,2498.489475
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,30888,1,1,78.0,155.0,78.0,155.0,32.37503238,32.37503238,0.0,0.0,30888.0,64.75006475,7543.382543
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,7,2,0,2628.0,0.0,1314.0,0.0,285714.2857142857,0.0,7.0,0.0,7.0,285714.2857142857,375428571.42857146
10,0,0,8,0,0.3112781244591328,2,3,3,2.6666666666666665,4,0,5810,10220,110,2,0,2736.0,0.0,1368.0,0.0,18181.81818181818,0.0,110.0,0.0,110.0,18181.81818181818,24872727.27272728
18,0,0,15,0,2.952819531114783,3,2,15,8.5,16,0,2378,4303,30802,2,2,58.0,190.0,29.0,95.0,64.93084865,64.93084865,0.0,4.0,10267.33333,129.8616973,8051.425232
12,0,0,11,0,2.373266667948722,1,2,8,5.5,9,0,2608,4696,31553,2,2,90.0,168.0,45.0,84.0,63.38541502,63.38541502,3.0,3.0,10517.66667,126.77083,8176.718537
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,198,2,0,2896.0,0.0,1448.0,0.0,10101.010101010104,0.0,198.0,0.0,198.0,10101.010101010104,14626262.626262628
11,0,0,9,0,2.373266667948722,2,2,8,5.0,9,0,331,789,399,8,0,6344.0,0.0,793.0,0.0,20050.12531328321,0.0,57.0,0.0,57.0,20050.12531328321,15899749.373433584
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,31989,2,2,56.0,220.0,28.0,110.0,62.52149176,62.52149176,12.0,3.0,10663.0,125.0429835,8627.965863
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,23601,1,1,74.0,202.0,74.0,202.0,42.37108597,42.37108597,0.0,0.0,23601.0,84.74217194,11694.41973
15,0,11,0,3,3.625,1,1,15,15.0,16,0,11,151,107023,174,0,76272.0,0.0,438.3448275862069,0.0,1625.8187492408176,0.0,618.6300578034683,0.0,618.6300578034683,1625.8187492408176,712669.2393223888
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,222,2,0,1008.0,0.0,504.0,0.0,9009.009009009009,0.0,222.0,0.0,222.0,9009.009009009009,4540540.5405405415
25,8,0,10,9,2.78621562566106,6,6,7,3.333333333333333,12,1,2,38,90479,1,1,41.0,143.0,41.0,143.0,11.05228838,11.05228838,0.0,0.0,90479.0,22.10457675,2033.621061
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,5,2,2,66.0,98.0,33.0,49.0,400000.0,400000.0,2.0,1.0,1.666666667,800000.0,32800000.0
20,0,0,19,0,3.052331203275206,1,2,16,9.5,17,0,4347,6782,245,2,2,118.0,374.0,59.0,187.0,8163.265306,8163.265306,48.0,48.0,81.66666667,16326.53061,2008163.265
16,3,0,14,0,2.723308333814104,2,3,8,4.666666666666667,12,1,1582,4501,3,2,0,864.0,0.0,432.0,0.0,666666.6666666665,0.0,3.0,0.0,3.0,666666.6666666665,288000000.0
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,164,2,2,102.0,158.0,51.0,79.0,12195.12195,12195.12195,3.0,3.0,54.66666667,24390.2439,1585365.854
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,193773,1,1,48.0,120.0,48.0,120.0,5.1606777,5.1606777,0.0,0.0,193773.0,10.3213554,866.9938536
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,51539,2,2,82.0,182.0,41.0,91.0,38.80556472,38.80556472,1.0,4.0,17179.66667,77.61112944,5122.334543
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,18913,200,0,88000.0,0.0,440.0,0.0,10574.736953418284,0.0,95.04020100502515,0.0,95.04020100502515,10574.736953418284,4652884.259504045
17,0,0,16,0,2.7132742130301377,1,2,13,8.0,14,0,2455,8601,95946,1,1,47.0,131.0,47.0,131.0,10.42252934,10.42252934,0.0,0.0,95946.0,20.84505868,1855.210222
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,204,2,2,84.0,362.0,42.0,181.0,9803.921569,9803.921569,0.0,2.0,68.0,19607.84314,2186274.51
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,30569,2,2,92.0,170.0,46.0,85.0,65.42575812,65.42575812,4.0,3.0,10189.66667,130.8515162,8570.774314
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,2609,4,0,108.0,0.0,27.0,0.0,1533.15446531238,0.0,869.6666666666667,0.0,869.6666666666667,1533.15446531238,41395.170563434265
22,0,0,21,0,3.142516196832689,1,2,18,10.5,19,0,753,6076,229,2,0,1008.0,0.0,504.0,0.0,8733.624454148472,0.0,229.0,0.0,229.0,8733.624454148472,4401746.724890829
32,0,32,0,0,2.7351318897194044,0,1,32,32.0,33,0,14,162,46,2,0,1346.0,0.0,673.0,0.0,43478.260869565216,0.0,46.0,0.0,46.0,43478.260869565216,29260869.56521739
23,0,0,21,0,3.671021950162463,2,2,20,11.0,21,0,2646,8787,48553,2,2,58.0,90.0,29.0,45.0,41.19209936,41.19209936,9.0,4.0,16184.33333,82.38419871,3048.215352
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,515,1,1,81.0,209.0,81.0,209.0,1941.747573,1941.747573,0.0,0.0,515.0,3883.495146,563106.7961
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,16,2,0,1894.0,0.0,947.0,0.0,125000.0,0.0,16.0,0.0,16.0,125000.0,118375000.0
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,109680882,2,2,101.0,199.0,50.5,99.5,0.018234718,0.018234718,110000000.0,110000000.0,36600000.0,0.036469437,2.735207764
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,1734107,4,4,168.0,444.0,42.0,111.0,2.306662738,2.306662738,557841.0,570213.3333,247729.5714,4.613325475,352.9193989
13,0,0,12,0,2.789735285398626,1,2,9,6.0,10,0,1838,7525,863242,2,2,66.0,350.0,33.0,175.0,2.316847419,2.316847419,0.0,4.0,287747.3333,4.633694839,481.9042632
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,32755,2,2,78.0,174.0,39.0,87.0,61.05938025,61.05938025,3.0,4.0,10918.33333,122.1187605,7693.481911
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,50023,2,2,70.0,692.0,35.0,346.0,39.98160846,39.98160846,49.0,48.0,16674.33333,79.96321692,15232.99282
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,99078469,2,2,102.0,245.0,51.0,122.5,0.02018602,0.02018602,98900000.0,99000000.0,33000000.0,0.040372041,3.502274546
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,204,2,2,70.0,126.0,35.0,63.0,9803.921569,9803.921569,48.0,48.0,68.0,19607.84314,960784.3137
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,61,2,0,82.0,0.0,41.0,0.0,32786.885245901634,0.0,61.0,0.0,61.0,32786.885245901634,1344262.2950819673
22,0,0,20,0,3.5680873150348207,2,2,19,10.5,20,0,4012,7102,34133,200,0,88000.0,0.0,440.0,0.0,5859.432221017784,0.0,171.5226130653266,0.0,171.5226130653266,5859.432221017784,2578150.177247825
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,86011167,2,2,105.0,281.0,52.5,140.5,0.023252795,0.023252795,86000000.0,85900000.0,28700000.0,0.046505589,4.487789359
18,0,0,15,1,3.379764555901284,2,2,14,8.5,15,0,4551,75,187,2,2,78.0,110.0,39.0,55.0,10695.18717,10695.18717,2.0,3.0,62.33333333,21390.37433,1005347.594
9,0,0,8,0,2.15413541726763,1,2,5,4.0,6,0,4494,4271,44,2,0,824.0,0.0,412.0,0.0,45454.545454545456,0.0,44.0,0.0,44.0,45454.545454545456,18727272.727272727
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,272,2,0,2736.0,0.0,1368.0,0.0,7352.941176470588,0.0,272.0,0.0,272.0,7352.941176470588,10058823.529411765
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,23612,1,1,52.0,68.0,52.0,68.0,42.35134677,42.35134677,0.0,0.0,23612.0,84.70269355,5082.161613
25,8,0,10,9,2.78621562566106,6,6,7,3.333333333333333,12,1,2,38,48206,1,1,52.0,68.0,52.0,68.0,20.74430569,20.74430569,0.0,0.0,48206.0,41.48861138,2489.316683
14,3,0,11,0,1.7270345757403085,3,4,3,2.75,7,1,1989,319,59638,2,2,90.0,146.0,45.0,73.0,33.53566518,33.53566518,3.0,48.0,19879.33333,67.07133036,3957.208491
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,187,2,2,46.0,46.0,23.0,23.0,10695.18717,10695.18717,2.0,49.0,62.33333333,21390.37433,491978.6096
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,279,2,2,78.0,160.0,39.0,80.0,7168.458781,7168.458781,47.0,4.0,93.0,14336.91756,853046.595
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,560053,4,2,120.0,92.0,30.0,46.0,7.142181186,3.571090593,45264.0,3.0,112010.6,10.71327178,378.5356029
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,24027,1,1,66.0,98.0,66.0,98.0,41.61984434,41.61984434,0.0,0.0,24027.0,83.23968868,6825.654472
17,3,0,15,0,2.742337624271511,2,3,9,5.0,13,1,3859,6899,28116,200,0,88000.0,0.0,440.0,0.0,7113.387395077535,0.0,141.28643216080405,0.0,141.28643216080405,7113.387395077535,3129890.4538341165
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,23941,1,1,50.0,66.0,50.0,66.0,41.76934965,41.76934965,0.0,0.0,23941.0,83.5386993,4845.24456
28,11,0,10,12,2.2057885242721635,6,6,7,3.8333333333333335,15,1,9,64,92221,1,1,52.0,194.0,52.0,194.0,10.8435172,10.8435172,0.0,0.0,92221.0,21.68703441,2667.505232
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,23965,2,2,84.0,310.0,42.0,155.0,83.4550386,83.4550386,4.0,4.0,7988.333333,166.9100772,16440.6426
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,218,2,2,134.0,390.0,67.0,195.0,9174.311927,9174.311927,4.0,49.0,72.66666667,18348.62385,2403669.725
16,5,0,13,0,2.595488890170944,3,4,5,3.25,9,1,3754,9640,31397,2,2,72.0,128.0,36.0,64.0,63.70035354,63.70035354,1.0,4.0,10465.66667,127.4007071,6370.035354
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,24260,2,2,72.0,460.0,36.0,230.0,82.44023083,82.44023083,48.0,3.0,8086.666667,164.8804617,21929.1014
19,0,0,18,0,3.327819531114783,1,2,15,9.0,16,0,5861,5393,173080,4,4,116.0,420.0,29.0,105.0,23.11070025,23.11070025,57625.33333,47324.66667,24725.71429,46.22140051,3096.833834
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,47716,1,1,82.0,146.0,82.0,146.0,20.95733087,20.95733087,0.0,0.0,47716.0,41.91466175,4778.271439
9,0,0,8,0,1.8348756474779464,1,2,6,4.0,7,0,2674,9540,17905,200,0,88000.0,0.0,440.0,0.0,11170.064227869309,0.0,89.97487437185936,0.0,89.97487437185936,11170.064227869309,4914828.260262496
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,45,2,0,800.0,0.0,400.0,0.0,44444.444444444445,0.0,45.0,0.0,45.0,44444.444444444445,17777777.777777776
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,20232954,2,2,110.0,248.0,55.0,124.0,0.098848641,0.098848641,20200000.0,20200000.0,6744318.0,0.197697281,17.69390668
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,24022,2,2,72.0,246.0,36.0,123.0,83.2570144,83.2570144,1.0,49.0,8007.333333,166.5140288,13237.86529
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,180,2,2,76.0,172.0,38.0,86.0,11111.11111,11111.11111,3.0,49.0,60.0,22222.22222,1377777.778
